"","X1","X2","Freq","Time1","Time2","Match"
"1252",7,0,3,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1253",8,0,0,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1254",0,1,277,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1255",1,1,423,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1256",2,1,370,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1257",3,1,212,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1258",4,1,106,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1259",5,1,36,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1260",6,1,8,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1261",7,1,4,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1262",8,1,1,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1263",0,2,163,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1264",1,2,235,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1265",2,2,209,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1266",3,2,127,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1267",4,2,37,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1268",5,2,17,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1269",6,2,2,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1270",7,2,3,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1271",8,2,1,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1272",0,3,71,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1273",1,3,94,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1274",2,3,100,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1275",3,3,49,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1276",4,3,26,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1277",5,3,7,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1278",6,3,5,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1279",7,3,0,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1280",8,3,0,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1281",0,4,24,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1282",1,4,32,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1283",2,4,25,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1284",3,4,11,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1285",4,4,5,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1286",5,4,0,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1287",6,4,1,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1288",7,4,0,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1289",8,4,0,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1290",0,5,4,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1291",1,5,7,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1292",2,5,9,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1293",3,5,3,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1294",4,5,2,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1295",5,5,0,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1296",6,5,0,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1297",7,5,0,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1298",8,5,0,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1299",0,6,1,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1300",1,6,2,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1301",2,6,2,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1302",3,6,1,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1303",4,6,0,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1304",5,6,0,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1305",6,6,0,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1306",7,6,0,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1307",8,6,0,"Bragantino","Athletico-PR","Bragantino x Athletico-PR"
"1308",0,0,451,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1309",1,0,384,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1310",2,0,198,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1311",3,0,60,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1312",4,0,16,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1313",5,0,9,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1314",0,1,572,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1315",1,1,483,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1316",2,1,273,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1317",3,1,88,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1318",4,1,24,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1319",5,1,5,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1320",0,2,334,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1321",1,2,328,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1322",2,2,167,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1323",3,2,40,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1324",4,2,13,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1325",5,2,4,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1326",0,3,150,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1327",1,3,122,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1328",2,3,65,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1329",3,3,20,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1330",4,3,7,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1331",5,3,2,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1332",0,4,56,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1333",1,4,47,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1334",2,4,19,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1335",3,4,7,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1336",4,4,1,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1337",5,4,1,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1338",0,5,19,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1339",1,5,14,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1340",2,5,4,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1341",3,5,2,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1342",4,5,1,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1343",5,5,0,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1344",0,6,5,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1345",1,6,6,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1346",2,6,1,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1347",3,6,2,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1348",4,6,0,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1349",5,6,0,"America MG","Flamengo RJ","America MG x Flamengo RJ"
"1350",0,0,495,"Santos","Corinthians","Santos x Corinthians"
"1351",1,0,621,"Santos","Corinthians","Santos x Corinthians"
"1352",2,0,375,"Santos","Corinthians","Santos x Corinthians"
"1353",3,0,133,"Santos","Corinthians","Santos x Corinthians"
"1354",4,0,47,"Santos","Corinthians","Santos x Corinthians"
"1355",5,0,12,"Santos","Corinthians","Santos x Corinthians"
"1356",6,0,3,"Santos","Corinthians","Santos x Corinthians"
"1357",7,0,1,"Santos","Corinthians","Santos x Corinthians"
"1358",8,0,1,"Santos","Corinthians","Santos x Corinthians"
"1359",0,1,510,"Santos","Corinthians","Santos x Corinthians"
"1360",1,1,500,"Santos","Corinthians","Santos x Corinthians"
"1361",2,1,293,"Santos","Corinthians","Santos x Corinthians"
"1362",3,1,132,"Santos","Corinthians","Santos x Corinthians"
"1363",4,1,40,"Santos","Corinthians","Santos x Corinthians"
"1364",5,1,5,"Santos","Corinthians","Santos x Corinthians"
"1365",6,1,0,"Santos","Corinthians","Santos x Corinthians"
"1366",7,1,0,"Santos","Corinthians","Santos x Corinthians"
"1367",8,1,0,"Santos","Corinthians","Santos x Corinthians"
"1368",0,2,184,"Santos","Corinthians","Santos x Corinthians"
"1369",1,2,220,"Santos","Corinthians","Santos x Corinthians"
"1370",2,2,132,"Santos","Corinthians","Santos x Corinthians"
"1371",3,2,49,"Santos","Corinthians","Santos x Corinthians"
"1372",4,2,12,"Santos","Corinthians","Santos x Corinthians"
"1373",5,2,3,"Santos","Corinthians","Santos x Corinthians"
"1374",6,2,1,"Santos","Corinthians","Santos x Corinthians"
"1375",7,2,0,"Santos","Corinthians","Santos x Corinthians"
"1376",8,2,0,"Santos","Corinthians","Santos x Corinthians"
"1377",0,3,49,"Santos","Corinthians","Santos x Corinthians"
"1378",1,3,68,"Santos","Corinthians","Santos x Corinthians"
"1379",2,3,46,"Santos","Corinthians","Santos x Corinthians"
"1380",3,3,11,"Santos","Corinthians","Santos x Corinthians"
"1381",4,3,4,"Santos","Corinthians","Santos x Corinthians"
"1382",5,3,1,"Santos","Corinthians","Santos x Corinthians"
"1383",6,3,0,"Santos","Corinthians","Santos x Corinthians"
"1384",7,3,0,"Santos","Corinthians","Santos x Corinthians"
"1385",8,3,0,"Santos","Corinthians","Santos x Corinthians"
"1386",0,4,19,"Santos","Corinthians","Santos x Corinthians"
"1387",1,4,11,"Santos","Corinthians","Santos x Corinthians"
"1388",2,4,8,"Santos","Corinthians","Santos x Corinthians"
"1389",3,4,5,"Santos","Corinthians","Santos x Corinthians"
"1390",4,4,2,"Santos","Corinthians","Santos x Corinthians"
"1391",5,4,1,"Santos","Corinthians","Santos x Corinthians"
"1392",6,4,0,"Santos","Corinthians","Santos x Corinthians"
"1393",7,4,0,"Santos","Corinthians","Santos x Corinthians"
"1394",8,4,0,"Santos","Corinthians","Santos x Corinthians"
"1395",0,5,2,"Santos","Corinthians","Santos x Corinthians"
"1396",1,5,2,"Santos","Corinthians","Santos x Corinthians"
"1397",2,5,1,"Santos","Corinthians","Santos x Corinthians"
"1398",3,5,0,"Santos","Corinthians","Santos x Corinthians"
"1399",4,5,0,"Santos","Corinthians","Santos x Corinthians"
"1400",5,5,0,"Santos","Corinthians","Santos x Corinthians"
"1401",6,5,1,"Santos","Corinthians","Santos x Corinthians"
"1402",7,5,0,"Santos","Corinthians","Santos x Corinthians"
"1403",8,5,0,"Santos","Corinthians","Santos x Corinthians"
"1404",0,0,177,"Palmeiras","Avai","Palmeiras x Avai"
"1405",1,0,410,"Palmeiras","Avai","Palmeiras x Avai"
"1406",2,0,610,"Palmeiras","Avai","Palmeiras x Avai"
"1407",3,0,482,"Palmeiras","Avai","Palmeiras x Avai"
"1408",4,0,322,"Palmeiras","Avai","Palmeiras x Avai"
"1409",5,0,189,"Palmeiras","Avai","Palmeiras x Avai"
"1410",6,0,83,"Palmeiras","Avai","Palmeiras x Avai"
"1411",7,0,30,"Palmeiras","Avai","Palmeiras x Avai"
"1412",8,0,9,"Palmeiras","Avai","Palmeiras x Avai"
"1413",9,0,6,"Palmeiras","Avai","Palmeiras x Avai"
"1414",10,0,5,"Palmeiras","Avai","Palmeiras x Avai"
"1415",0,1,95,"Palmeiras","Avai","Palmeiras x Avai"
"1416",1,1,237,"Palmeiras","Avai","Palmeiras x Avai"
"1417",2,1,295,"Palmeiras","Avai","Palmeiras x Avai"
"1418",3,1,257,"Palmeiras","Avai","Palmeiras x Avai"
"1419",4,1,161,"Palmeiras","Avai","Palmeiras x Avai"
"1420",5,1,106,"Palmeiras","Avai","Palmeiras x Avai"
"1421",6,1,42,"Palmeiras","Avai","Palmeiras x Avai"
"1422",7,1,15,"Palmeiras","Avai","Palmeiras x Avai"
"1423",8,1,12,"Palmeiras","Avai","Palmeiras x Avai"
"1424",9,1,2,"Palmeiras","Avai","Palmeiras x Avai"
"1425",10,1,1,"Palmeiras","Avai","Palmeiras x Avai"
"1426",0,2,23,"Palmeiras","Avai","Palmeiras x Avai"
"1427",1,2,86,"Palmeiras","Avai","Palmeiras x Avai"
"1428",2,2,82,"Palmeiras","Avai","Palmeiras x Avai"
"1429",3,2,76,"Palmeiras","Avai","Palmeiras x Avai"
"1430",4,2,63,"Palmeiras","Avai","Palmeiras x Avai"
"1431",5,2,26,"Palmeiras","Avai","Palmeiras x Avai"
"1432",6,2,14,"Palmeiras","Avai","Palmeiras x Avai"
"1433",7,2,9,"Palmeiras","Avai","Palmeiras x Avai"
"1434",8,2,2,"Palmeiras","Avai","Palmeiras x Avai"
"1435",9,2,1,"Palmeiras","Avai","Palmeiras x Avai"
"1436",10,2,0,"Palmeiras","Avai","Palmeiras x Avai"
"1437",0,3,3,"Palmeiras","Avai","Palmeiras x Avai"
"1438",1,3,13,"Palmeiras","Avai","Palmeiras x Avai"
"1439",2,3,9,"Palmeiras","Avai","Palmeiras x Avai"
"1440",3,3,12,"Palmeiras","Avai","Palmeiras x Avai"
"1441",4,3,10,"Palmeiras","Avai","Palmeiras x Avai"
"1442",5,3,9,"Palmeiras","Avai","Palmeiras x Avai"
"1443",6,3,2,"Palmeiras","Avai","Palmeiras x Avai"
"1444",7,3,1,"Palmeiras","Avai","Palmeiras x Avai"
"1445",8,3,1,"Palmeiras","Avai","Palmeiras x Avai"
"1446",9,3,0,"Palmeiras","Avai","Palmeiras x Avai"
"1447",10,3,0,"Palmeiras","Avai","Palmeiras x Avai"
"1448",0,4,1,"Palmeiras","Avai","Palmeiras x Avai"
"1449",1,4,0,"Palmeiras","Avai","Palmeiras x Avai"
"1450",2,4,3,"Palmeiras","Avai","Palmeiras x Avai"
"1451",3,4,3,"Palmeiras","Avai","Palmeiras x Avai"
"1452",4,4,2,"Palmeiras","Avai","Palmeiras x Avai"
"1453",5,4,1,"Palmeiras","Avai","Palmeiras x Avai"
"1454",6,4,1,"Palmeiras","Avai","Palmeiras x Avai"
"1455",7,4,0,"Palmeiras","Avai","Palmeiras x Avai"
"1456",8,4,0,"Palmeiras","Avai","Palmeiras x Avai"
"1457",9,4,0,"Palmeiras","Avai","Palmeiras x Avai"
"1458",10,4,0,"Palmeiras","Avai","Palmeiras x Avai"
"1459",0,5,0,"Palmeiras","Avai","Palmeiras x Avai"
"1460",1,5,1,"Palmeiras","Avai","Palmeiras x Avai"
"1461",2,5,0,"Palmeiras","Avai","Palmeiras x Avai"
"1462",3,5,0,"Palmeiras","Avai","Palmeiras x Avai"
"1463",4,5,0,"Palmeiras","Avai","Palmeiras x Avai"
"1464",5,5,0,"Palmeiras","Avai","Palmeiras x Avai"
"1465",6,5,0,"Palmeiras","Avai","Palmeiras x Avai"
"1466",7,5,0,"Palmeiras","Avai","Palmeiras x Avai"
"1467",8,5,0,"Palmeiras","Avai","Palmeiras x Avai"
"1468",9,5,0,"Palmeiras","Avai","Palmeiras x Avai"
"1469",10,5,0,"Palmeiras","Avai","Palmeiras x Avai"
"1470",0,0,192,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1471",1,0,422,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1472",2,0,403,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1473",3,0,292,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1474",4,0,127,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1475",5,0,46,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1476",6,0,22,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1477",7,0,7,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1478",8,0,2,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1479",0,1,193,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1480",1,1,401,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1481",2,1,391,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1482",3,1,253,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1483",4,1,132,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1484",5,1,57,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1485",6,1,20,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1486",7,1,7,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1487",8,1,1,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1488",0,2,105,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1489",1,2,202,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1490",2,2,172,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1491",3,2,142,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1492",4,2,59,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1493",5,2,31,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1494",6,2,9,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1495",7,2,2,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1496",8,2,1,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1497",0,3,24,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1498",1,3,70,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1499",2,3,57,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1500",3,3,44,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1501",4,3,17,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1502",5,3,6,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1503",6,3,5,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1504",7,3,0,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1505",8,3,0,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1506",0,4,11,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1507",1,4,16,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1508",2,4,21,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1509",3,4,15,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1510",4,4,13,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1511",5,4,0,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1512",6,4,1,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1513",7,4,0,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1514",8,4,0,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1515",0,5,1,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1516",1,5,3,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1517",2,5,2,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1518",3,5,1,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1519",4,5,0,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1520",5,5,0,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1521",6,5,0,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1522",7,5,0,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1523",8,5,0,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1524",0,6,0,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1525",1,6,0,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1526",2,6,1,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1527",3,6,0,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1528",4,6,0,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1529",5,6,0,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1530",6,6,0,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1531",7,6,0,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1532",8,6,0,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1533",0,7,0,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1534",1,7,1,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1535",2,7,0,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1536",3,7,0,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1537",4,7,0,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1538",5,7,0,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1539",6,7,0,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1540",7,7,0,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1541",8,7,0,"Fluminense","Botafogo RJ","Fluminense x Botafogo RJ"
"1542",0,0,231,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1543",1,0,260,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1544",2,0,129,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1545",3,0,37,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1546",4,0,15,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1547",5,0,4,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1548",6,0,0,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1549",7,0,0,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1550",0,1,393,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1551",1,1,447,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1552",2,1,190,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1553",3,1,78,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1554",4,1,18,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1555",5,1,7,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1556",6,1,1,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1557",7,1,0,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1558",0,2,380,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1559",1,2,370,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1560",2,2,218,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1561",3,2,63,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1562",4,2,19,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1563",5,2,3,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1564",6,2,0,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1565",7,2,1,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1566",0,3,233,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1567",1,3,272,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1568",2,3,120,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1569",3,3,50,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1570",4,3,11,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1571",5,3,1,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1572",6,3,0,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1573",7,3,0,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1574",0,4,103,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1575",1,4,114,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1576",2,4,52,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1577",3,4,24,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1578",4,4,4,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1579",5,4,1,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1580",6,4,1,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1581",7,4,0,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1582",0,5,44,"Juventude","Sao Paulo","Juventude x Sao Paulo"
"1583",1,5,33,"Juventude","Sao Paulo","Juventude x Sao Paulo"
